INFO 2020-10-27 10:23:00,308 basehttp 157 "GET /admin/ HTTP/1.1" 302 0
INFO 2020-10-27 10:23:00,385 basehttp 157 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 2194
INFO 2020-10-27 10:23:00,452 basehttp 157 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2138
INFO 2020-10-27 10:23:00,453 basehttp 157 "GET /static/admin/css/base.css HTTP/1.1" 200 16307
INFO 2020-10-27 10:23:00,454 basehttp 157 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 1360
INFO 2020-10-27 10:23:00,456 basehttp 157 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18294
INFO 2020-10-27 10:23:00,457 basehttp 157 "GET /static/admin/css/login.css HTTP/1.1" 200 1185
INFO 2020-10-27 10:23:00,493 basehttp 157 "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
INFO 2020-10-27 10:23:00,645 basehttp 157 "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
INFO 2020-10-27 10:23:00,649 basehttp 157 "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
INFO 2020-10-27 10:26:29,257 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 10:45:15,496 autoreload 236 /home/moluo/Desktop/luffy/luffyapi/luffyapi/apps/home/models.py changed, reloading.
INFO 2020-10-27 10:45:15,891 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 11:54:25,305 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 11:55:04,613 autoreload 613 Watching for file changes with StatReloader
WARNING 2020-10-27 11:55:12,423 log 230 Not Found: /
WARNING 2020-10-27 11:55:12,424 basehttp 157 "GET / HTTP/1.1" 404 2159
WARNING 2020-10-27 11:55:23,132 log 230 Not Found: /home
WARNING 2020-10-27 11:55:23,132 basehttp 157 "GET /home HTTP/1.1" 404 2189
WARNING 2020-10-27 11:55:52,515 log 230 Not Found: /baner
WARNING 2020-10-27 11:55:52,516 basehttp 157 "GET /baner HTTP/1.1" 404 2192
WARNING 2020-10-27 11:55:58,624 log 230 Not Found: /bannrt
WARNING 2020-10-27 11:55:58,624 basehttp 157 "GET /bannrt HTTP/1.1" 404 2195
WARNING 2020-10-27 11:56:02,923 log 230 Not Found: /banner/
WARNING 2020-10-27 11:56:02,924 basehttp 157 "GET /banner/ HTTP/1.1" 404 2198
INFO 2020-10-27 11:56:14,348 autoreload 613 Watching for file changes with StatReloader
WARNING 2020-10-27 11:58:13,019 log 230 Not Found: /
WARNING 2020-10-27 11:58:13,020 basehttp 157 "GET / HTTP/1.1" 404 2159
WARNING 2020-10-27 11:58:27,431 log 230 Not Found: /banner/
WARNING 2020-10-27 11:58:27,431 basehttp 157 "GET /banner/ HTTP/1.1" 404 2198
INFO 2020-10-27 12:00:21,559 autoreload 613 Watching for file changes with StatReloader
WARNING 2020-10-27 12:00:25,203 log 230 Not Found: /banner/
WARNING 2020-10-27 12:00:25,203 basehttp 157 "GET /banner/ HTTP/1.1" 404 2198
WARNING 2020-10-27 12:00:26,643 log 230 Not Found: /banner/
WARNING 2020-10-27 12:00:26,644 basehttp 157 "GET /banner/ HTTP/1.1" 404 2198
WARNING 2020-10-27 12:00:26,936 log 230 Not Found: /banner/
WARNING 2020-10-27 12:00:26,937 basehttp 157 "GET /banner/ HTTP/1.1" 404 2198
WARNING 2020-10-27 12:00:27,178 log 230 Not Found: /banner/
WARNING 2020-10-27 12:00:27,178 basehttp 157 "GET /banner/ HTTP/1.1" 404 2198
WARNING 2020-10-27 12:00:38,251 log 230 Not Found: /home
WARNING 2020-10-27 12:00:38,252 basehttp 157 "GET /home HTTP/1.1" 404 2189
INFO 2020-10-27 12:00:43,481 basehttp 157 "GET /home/banner HTTP/1.1" 301 0
INFO 2020-10-27 12:00:43,508 basehttp 157 "GET /home/banner/ HTTP/1.1" 200 5212
INFO 2020-10-27 12:00:43,572 basehttp 157 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2020-10-27 12:00:43,579 basehttp 157 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2020-10-27 12:00:43,586 basehttp 157 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2020-10-27 12:00:43,588 basehttp 157 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1131
INFO 2020-10-27 12:00:43,588 basehttp 157 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2020-10-27 12:00:43,592 basehttp 157 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2020-10-27 12:00:43,595 basehttp 157 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
INFO 2020-10-27 12:00:43,596 basehttp 157 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2020-10-27 12:00:43,596 basehttp 157 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2020-10-27 12:00:43,599 basehttp 157 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2020-10-27 12:00:43,643 basehttp 157 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2020-10-27 12:01:56,364 autoreload 613 Watching for file changes with StatReloader
WARNING 2020-10-27 12:01:59,179 log 230 Not Found: /home/banner/
WARNING 2020-10-27 12:01:59,179 basehttp 157 "GET /home/banner/ HTTP/1.1" 404 2262
INFO 2020-10-27 12:02:03,738 basehttp 157 "GET /banner/ HTTP/1.1" 200 5182
INFO 2020-10-27 12:20:44,894 autoreload 236 /home/moluo/Desktop/luffy/luffyapi/luffyapi/settings/dev.py changed, reloading.
INFO 2020-10-27 20:20:45,215 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:25:38,961 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/sites.py changed, reloading.
INFO 2020-10-27 20:25:39,315 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:26:36,794 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/models.py changed, reloading.
INFO 2020-10-27 20:26:37,135 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:26:45,322 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/models.py changed, reloading.
INFO 2020-10-27 20:26:45,679 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:29:49,906 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/models.py changed, reloading.
INFO 2020-10-27 20:29:50,336 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:30:45,008 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:31:06,207 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:32:23,329 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:34:50,388 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/sites.py changed, reloading.
INFO 2020-10-27 20:34:50,726 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:34:55,568 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:36:06,330 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:37:02,909 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:37:19,724 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:37:53,125 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:39:42,202 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:39:49,373 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:40:04,930 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:40:18,261 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:41:42,092 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:47:13,285 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/models.py changed, reloading.
INFO 2020-10-27 20:47:13,709 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:47:15,343 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:47:49,534 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:48:03,980 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:48:33,089 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:50:54,137 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/util.py changed, reloading.
INFO 2020-10-27 20:50:54,535 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:50:57,480 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:51:12,027 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:51:30,987 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:51:54,115 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:52:08,345 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/xadmin/util.py changed, reloading.
INFO 2020-10-27 20:52:08,770 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:52:31,400 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 20:52:51,906 autoreload 613 Watching for file changes with StatReloader
WARNING 2020-10-27 20:52:57,794 log 230 Not Found: /
WARNING 2020-10-27 20:52:57,795 basehttp 157 "GET / HTTP/1.1" 404 2208
INFO 2020-10-27 20:53:02,123 basehttp 157 "GET /banner/ HTTP/1.1" 200 5182
INFO 2020-10-27 20:54:02,141 autoreload 613 Watching for file changes with StatReloader
INFO 2020-10-27 21:04:21,797 autoreload 236 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/django/contrib/auth/models.py changed, reloading.
INFO 2020-10-27 21:19:24,588 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:19:49,901 autoreload 217 /home/moluo/.virtualenvs/luffy/lib/python3.6/site-packages/django/db/backends/mysql/operations.py changed, reloading.
INFO 2020-10-27 21:19:50,614 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:19:54,497 autoreload 597 Watching for file changes with StatReloader
WARNING 2020-10-27 21:19:57,838 log 228 Not Found: /
WARNING 2020-10-27 21:19:57,840 basehttp 154 "GET / HTTP/1.1" 404 2208
INFO 2020-10-27 21:23:17,836 autoreload 217 /home/moluo/Desktop/luffy/luffyapi/luffyapi/urls.py changed, reloading.
INFO 2020-10-27 21:23:18,547 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:23:21,923 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 4151
INFO 2020-10-27 21:23:21,949 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 200 175
INFO 2020-10-27 21:23:21,958 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 200 126432
